T_imp,v_imp,N_avg_points,Temp,Temp_std,Press,Press_std
0.1,0.7290000000000001,29.0,0.09969384341379312,0.004666329704553687,0.2545139796551724,0.042318667917783485
0.1,1.0,46.0,0.09984982484782609,0.002934856751864997,-0.8543119473913043,0.0708248814582222
0.1,1.3310000000000004,47.0,0.10014655436170211,0.0027562911772453288,-0.2629025072340425,0.04677921136396852
0.1,1.7279999999999998,47.0,0.100024057106383,0.0028550616400092343,-0.07333588298085106,0.032719007060420385
0.1,2.196999999999999,47.0,0.10020163978723405,0.003668307181290116,-0.004252469044680851,0.02441162757961516
0.1,2.7439999999999993,47.0,0.09976065508510638,0.004180509142764875,-0.00013711970978723458,0.019517485339383904
0.1,3.375,46.0,0.09978396963043476,0.0039042845915199377,0.00011446436441304379,0.018107736634214944
0.1,4.095999999999999,45.0,0.09966516233333333,0.0033859684155382857,-0.003432765683333334,0.015871756331336202
0.1,4.912999999999998,41.0,0.1004688433414634,0.003094584412408379,-0.011303541219512195,0.01219846668013317
0.1,5.831999999999998,36.0,0.09973066169444444,0.002640790489777191,-0.016925228868333333,0.011291871606344253
0.1,6.858999999999999,44.0,0.1001846205,0.0038304206983702277,-0.011417571363522727,0.008671425527636285
0.1,7.999999999999995,44.0,0.09982983861363635,0.003978383093348903,0.0005950556565909092,0.008271331490990828
0.1,9.260999999999996,36.0,0.10008673041666666,0.0023223128221687085,0.0004658974377777779,0.005436102315740217
0.1,10.647999999999996,36.0,0.09995727283333333,0.003877812560773409,0.0015977904934444446,0.0048857741019737696
0.1,12.166999999999998,36.0,0.10027634097222221,0.0032990281207221418,0.00013311579194444446,0.005131496162489214
0.1,13.823999999999991,44.0,0.10043751950000002,0.0045995886384291,-0.0004361215204545454,0.003882781400138107
0.1,15.624999999999991,43.0,0.10004263920930231,0.003772506767721126,0.00011922901186046509,0.0029969454724473672
0.1,17.575999999999993,42.0,0.09942312854761906,0.004074746094222738,-0.00021655114142857148,0.003262536166113542
0.1,19.682999999999993,43.0,0.10028063355813953,0.004214427401299533,3.6427041627906095e-06,0.002382636261867415
0.1,21.951999999999984,42.0,0.10033972204761903,0.003160338704316892,-0.0003399983254047619,0.0020550357877838735
0.1,24.388999999999985,42.0,0.10010037083333334,0.00302366384990307,-0.0003655103605238096,0.0021749583357302425
0.2,0.7290000000000001,35.0,0.20035295599999997,0.008000726987215672,0.9929548437142856,0.0699232723720713
0.2,1.0,46.0,0.1995927843478261,0.004577124932341668,-0.6436898302173913,0.10748385729762243
0.2,1.3310000000000004,47.0,0.2003517614893617,0.0049005267479861345,-0.28638133851063835,0.0624709351885319
0.2,1.7279999999999998,42.0,0.20032989928571432,0.003933410231366783,-0.11281050021190475,0.04628090039635415
0.2,2.196999999999999,44.0,0.1999073468181818,0.004299583257924156,-0.0004201404793181805,0.030473199271853164
0.2,2.7439999999999993,46.0,0.19983916152173914,0.006110383821102853,-0.019535834853913046,0.028595252247046614
0.2,3.375,45.0,0.1998434204444444,0.0054788906415765715,-0.01043214859111111,0.02156496041961385
0.2,4.095999999999999,38.0,0.19989320657894738,0.004827564452180219,-0.007869445940789473,0.01830761073214242
0.2,4.912999999999998,37.0,0.20049017864864865,0.006233430076902546,-0.037526924348648655,0.01417293829265196
0.2,5.831999999999998,41.0,0.2001956887804878,0.0052450355826239355,-0.02370000289512195,0.01349313294628489
0.2,6.858999999999999,40.0,0.20050915125,0.0051806336394852265,-0.00711699019,0.012223664749761998
0.2,7.999999999999995,34.0,0.1996387555882353,0.004534866805432424,0.0011305458417647056,0.008869060150837707
0.2,9.260999999999996,32.0,0.1999968559375,0.0037515218436313127,0.0014078213065624999,0.010603498207245448
0.2,10.647999999999996,44.0,0.20002195840909087,0.005465480412822805,-0.0012677591581818184,0.00629650222929519
0.2,12.166999999999998,44.0,0.20038414681818184,0.005562135966858976,0.0017896406837931817,0.005075500429976141
0.2,13.823999999999991,38.0,0.19960505000000003,0.0050169124447061435,-0.001964853179736842,0.004800125989380913
0.2,15.624999999999991,42.0,0.19954608666666668,0.006209260337502316,7.730316190476198e-05,0.005436043629915154
0.2,17.575999999999993,43.0,0.2004578451162791,0.0064070430897409355,-0.000869008097604651,0.0037039222391728453
0.2,19.682999999999993,43.0,0.2012590141860465,0.005384761029949813,3.2888007906976595e-05,0.0036902453689015503
0.2,21.951999999999984,41.0,0.2000631543902439,0.005495697763412383,3.893112853658535e-05,0.003435528974075135
0.2,24.388999999999985,42.0,0.20087836119047622,0.005677063580471025,-0.00040448190450000006,0.003309078128723128
0.30000000000000004,0.7290000000000001,48.0,0.2981211727083333,0.01557943756115155,0.82585325769375,0.994351086898967
0.30000000000000004,1.0,46.0,0.30002132565217393,0.006904931134843025,-0.7702476141304347,0.09956011921212697
0.30000000000000004,1.3310000000000004,42.0,0.30051005023809524,0.006546765811600446,-0.2608208035714286,0.051679343980385976
0.30000000000000004,1.7279999999999998,47.0,0.30100563234042554,0.006467122596085598,-0.1321349440851064,0.04334113750364135
0.30000000000000004,2.196999999999999,46.0,0.29919402,0.006935106356570739,-0.09627235313478257,0.04413296854211931
0.30000000000000004,2.7439999999999993,46.0,0.30005587826086955,0.008658793841991752,-0.03958703952717391,0.03925376009923424
0.30000000000000004,3.375,42.0,0.3003752314285714,0.008212220208129313,-0.03757623870952381,0.02403280980056603
0.30000000000000004,4.095999999999999,42.0,0.3000576773809524,0.006289076340043547,-0.032097751175952385,0.02434241611885978
0.30000000000000004,4.912999999999998,32.0,0.30051291437499994,0.006760522432598559,-0.00891917925125,0.016908062912450166
0.30000000000000004,5.831999999999998,39.0,0.2996345033333333,0.006183345205650223,0.001043050931538462,0.01844697366605794
0.30000000000000004,6.858999999999999,35.0,0.30011754199999996,0.005816950685984042,0.003922654460371429,0.0140919379902994
0.30000000000000004,7.999999999999995,41.0,0.30108676341463414,0.005967800402486666,0.0007296999604878046,0.012308019748336866
0.30000000000000004,9.260999999999996,42.0,0.30021687619047616,0.007275603302983906,0.0015240053023809522,0.011310316351980635
0.30000000000000004,10.647999999999996,43.0,0.29870162372093023,0.007342005275287144,-0.0017918666655813954,0.009546147567486285
0.30000000000000004,12.166999999999998,31.0,0.2987005209677419,0.007199511699265921,-0.0007626616922580643,0.007963783001239582
0.30000000000000004,13.823999999999991,42.0,0.300496885952381,0.006367910853092157,9.528478095238078e-05,0.006369732092126362
0.30000000000000004,15.624999999999991,42.0,0.2994728569047619,0.007013447279400542,0.0014494661623809526,0.005542069632694696
0.30000000000000004,17.575999999999993,41.0,0.2999393856097561,0.007132466926672245,-0.000742673781097561,0.005251116509959596
0.30000000000000004,19.682999999999993,40.0,0.299414795,0.006591412511226638,9.006539162500011e-05,0.004691874588381804
0.30000000000000004,21.951999999999984,35.0,0.30014427200000005,0.006278630699959893,0.00017611330739999997,0.003830822687059826
0.30000000000000004,24.388999999999985,26.0,0.2995685769230769,0.005962933110691008,0.0005055516359230768,0.003942421539555614
0.4,0.7290000000000001,23.0,0.39769091130434786,0.008987518728506004,2.5118049260869566,0.09902927466219803
0.4,1.0,41.0,0.3995898943902439,0.007952357720831204,-0.5810247478048781,0.0826965197230115
0.4,1.3310000000000004,42.0,0.3978764478571428,0.009645959595384888,-0.23064176547619045,0.053850559137699996
0.4,1.7279999999999998,40.0,0.39872713125,0.00703846949236948,-0.15698742107500002,0.05223331312244737
0.4,2.196999999999999,46.0,0.39978855043478256,0.008545480514460609,-0.06981093138695653,0.04790323361458282
0.4,2.7439999999999993,46.0,0.4012359080434782,0.0105030470964448,-0.05602507491230435,0.034694137025513085
0.4,3.375,45.0,0.3996804162222223,0.010011448991443808,-0.04368411038175555,0.033217263688085516
0.4,4.095999999999999,42.0,0.4027909159523811,0.006363848444769526,-0.03591899583868548,0.02715834602636432
0.4,4.912999999999998,43.0,0.4006867841860464,0.00735013281877091,-0.023736005490697674,0.01958443447422161
0.4,5.831999999999998,42.0,0.40035106666666664,0.00893539641297801,-0.0032174847906428572,0.021633405075672768
0.4,6.858999999999999,43.0,0.399178416744186,0.009964515752947236,-0.010262752029325582,0.013949471541469846
0.4,7.999999999999995,43.0,0.3993303504651163,0.010944373934984247,0.0026906921162790694,0.010735332702522733
0.4,9.260999999999996,39.0,0.401239417948718,0.010314361780786261,-0.0033208506587179497,0.0116484693658869
0.4,10.647999999999996,43.0,0.40058613093023254,0.007733788090056306,-0.0013501546470232558,0.012965019655755137
0.4,12.166999999999998,40.0,0.39964639125,0.006968104714177378,0.00024270042967500013,0.006911571898783579
0.4,13.823999999999991,41.0,0.4009873024390243,0.010116477683702593,0.0004163877214634146,0.0069157318642804645
0.4,15.624999999999991,40.0,0.39919189450000003,0.009217266851745683,0.0005526431135000001,0.006236798545937365
0.4,17.575999999999993,40.0,0.40187314475,0.008996602052098616,0.001607292447575,0.006261149031568685
0.4,19.682999999999993,35.0,0.4024244820000001,0.00773250298125435,-0.001775069512457143,0.00543115204995994
0.4,21.951999999999984,39.0,0.40195021461538455,0.010977979333666297,0.0008170417765256411,0.004151046584055188
0.4,24.388999999999985,39.0,0.40443956205128206,0.009754030195528562,-0.0005819854451282053,0.004162417625710926
0.5,0.7290000000000001,48.0,0.49927237374999994,0.02140096598040345,3.2650723604166667,0.6902495123889929
0.5,1.0,48.0,0.5000618933333333,0.012472258587567503,-0.5959814858333333,0.12965043427530223
0.5,1.3310000000000004,39.0,0.5014785487179486,0.013491450254519541,-0.25701956853846153,0.0657523761980599
0.5,1.7279999999999998,46.0,0.5003635915217393,0.011615912926780741,-0.13011796371739132,0.05196755395363992
0.5,2.196999999999999,47.0,0.49981296361702127,0.01209797583659181,-0.08901538133191488,0.04895766736160014
0.5,2.7439999999999993,46.0,0.5014632902173914,0.013547752029854884,-0.054232238639130424,0.03995024925242817
0.5,3.375,36.0,0.4980965127777778,0.01077825701950733,-0.0469374784475,0.030069259107946982
0.5,4.095999999999999,44.0,0.5008786456818183,0.011889330470933409,-0.029088275093181817,0.03168025625647467
0.5,4.912999999999998,45.0,0.5017854793333333,0.011515541234103763,-0.03172727735333333,0.019247764616347016
0.5,5.831999999999998,31.0,0.4991084935483871,0.009728995334138436,-0.008832912985806449,0.02317284138513848
0.5,6.858999999999999,43.0,0.5008000697674418,0.012236626561587215,-0.00838153318744186,0.016213366572474658
0.5,7.999999999999995,42.0,0.5002139776190476,0.008579556517138594,0.003394205567142857,0.017024305793444362
0.5,9.260999999999996,40.0,0.500007762,0.012551586846861872,0.0010107434262499999,0.012668300828306929
0.5,10.647999999999996,36.0,0.5001202022222223,0.015418455008988793,0.0026321588188888884,0.008677312242083497
0.5,12.166999999999998,40.0,0.500464827,0.01299259742517526,0.0040870297054015,0.009006962506151198
0.5,13.823999999999991,39.0,0.5009556282051282,0.012312968248331101,-0.0018169484923076923,0.009106578237444705
0.5,15.624999999999991,38.0,0.5018876389473684,0.011180893890700755,0.0013195013360526315,0.0076604768301369
0.5,17.575999999999993,40.0,0.50234624025,0.01069758071346379,0.000974899460525,0.006494710846758981
0.5,19.682999999999993,39.0,0.5018010774358975,0.013247444281256422,0.00030728197102564137,0.00588503556410968
0.5,21.951999999999984,36.0,0.5022756119444444,0.013425428271869605,0.0011390595797222223,0.004165287006597876
0.5,24.388999999999985,37.0,0.5073084391891893,0.012673774729827237,0.0011535977177567567,0.0032197510761502236
0.6,0.7290000000000001,48.0,0.5988985431249999,0.02415691519229054,3.6472671875000002,1.074205656664179
0.6,1.0,48.0,0.5972083491666668,0.017483850888006965,-0.6364150754166666,0.08547144189680951
0.6,1.3310000000000004,40.0,0.60052380075,0.014866784109580715,-0.2381738108,0.07290851996703626
0.6,1.7279999999999998,47.0,0.6005495857446808,0.013545613296465931,-0.12508697274468086,0.053683724841054756
0.6,2.196999999999999,47.0,0.599978279574468,0.012182962562986902,-0.06304170640851063,0.056029068015705244
0.6,2.7439999999999993,43.0,0.6001398390697675,0.015186362264023973,-0.055375386862325585,0.04271956378929489
0.6,3.375,35.0,0.597196020857143,0.011757678936218504,-0.03795739418285715,0.030224178160358852
0.6,4.095999999999999,43.0,0.599346553255814,0.014462903445300395,-0.02237044196581395,0.032313601824893665
0.6,4.912999999999998,44.0,0.6001169827272727,0.013423649119966212,0.0031065825822727267,0.02495384041705925
0.6,5.831999999999998,39.0,0.6007127076923076,0.012352918465394701,-0.004909812729789744,0.01758249002152327
0.6,6.858999999999999,42.0,0.5988037735714287,0.011500436776690956,0.0008101266415238105,0.018116450249107494
0.6,7.999999999999995,42.0,0.5994480002380953,0.012813935042668985,0.0007838280249999998,0.012941651146672369
0.6,9.260999999999996,34.0,0.6018614114705881,0.011158005056680449,-0.0006698453258823532,0.01292307336093326
0.6,10.647999999999996,38.0,0.6020652589473684,0.011596597572647586,-0.0004967928734210525,0.012416386947720981
0.6,12.166999999999998,41.0,0.6059690336585366,0.012087110381748591,0.003566848218536585,0.009928867270187956
0.6,13.823999999999991,40.0,0.6059807325,0.014160108461554907,0.0037695684445000002,0.008538433542730348
0.6,15.624999999999991,41.0,0.6041822980487804,0.014080214967087038,0.003864097282439024,0.00711030925050138
0.6,17.575999999999993,30.0,0.6003090633333333,0.012491239570260266,0.0024199024966666664,0.0055563090105730855
0.6,19.682999999999993,17.0,0.6082022541176472,0.009372806572089953,0.0032123060268235294,0.006715548549588178
0.6,21.951999999999984,32.0,0.6061616290625,0.013391365477628515,0.0048483538825,0.004208532368569812
0.6,24.388999999999985,37.0,0.6036755740540539,0.011258332055329372,0.008360004655135134,0.004563770155664644
0.7000000000000001,0.7290000000000001,17.0,0.6969472011764706,0.015567163329946595,3.219650917647059,0.12037286602847228
0.7000000000000001,1.0,49.0,0.701306663265306,0.019754945715771712,-0.14194843451020409,0.1055042329368771
0.7000000000000001,1.3310000000000004,46.0,0.6955681026086955,0.015377145398447431,-0.17701699726086959,0.07801885470998791
0.7000000000000001,1.7279999999999998,42.0,0.6993557804761904,0.014320857537079552,-0.10943749910238094,0.06115488462050859
0.7000000000000001,2.196999999999999,45.0,0.697741424,0.01565954944764665,-0.03942815357888888,0.04313367495577914
0.7000000000000001,2.7439999999999993,36.0,0.6994638513888888,0.016889025345573305,-0.038569616969444435,0.03886852492446405
0.7000000000000001,3.375,39.0,0.7004258400000001,0.015972403324999378,-0.021444797764102564,0.032170587301936227
0.7000000000000001,4.095999999999999,46.0,0.7013665652173913,0.016389455166052013,-0.016321225220652175,0.02554054061957398
0.7000000000000001,4.912999999999998,46.0,0.7031284819565216,0.01441122550199589,-0.013831875604130435,0.02525048749331987
0.7000000000000001,5.831999999999998,42.0,0.7012246407142857,0.015843367180387147,0.002747225054285714,0.021587341128042812
0.7000000000000001,6.858999999999999,41.0,0.6975881441463415,0.014484115745217538,0.003237772246341464,0.015983901184815328
0.7000000000000001,7.999999999999995,40.0,0.69915346025,0.013962357185198792,-0.00075512268275,0.018200577711811782
0.7000000000000001,9.260999999999996,49.0,0.7061985281632652,0.015130896741302887,0.011762735329591836,0.011982016961045722
0.7000000000000001,10.647999999999996,41.0,0.7056247241463414,0.013902364874047198,0.011803302732682926,0.008339506361411625
0.7000000000000001,12.166999999999998,34.0,0.7033467526470588,0.01534940299604733,0.005861538087058824,0.006531875211946738
0.7000000000000001,13.823999999999991,21.0,0.6992407085714285,0.01510289120056134,0.006895286390761903,0.006632254985096514
0.7000000000000001,15.624999999999991,42.0,0.7015276464285715,0.013488018004634063,0.013798143347619045,0.0056917918929531046
0.7000000000000001,17.575999999999993,24.0,0.7059164479166666,0.016314875974511204,0.011798081925416667,0.005295928873631801
0.7000000000000001,19.682999999999993,22.0,0.7050137568181817,0.012046453961304205,0.015500566750000002,0.004383760596797021
0.7000000000000001,21.951999999999984,42.0,0.7018592559523809,0.013911951387237763,0.018612429833333336,0.003270386812399377
0.7000000000000001,24.388999999999985,37.0,0.7009001367567568,0.015838836415581026,0.016815432540540538,0.002069737560581294
0.8,0.7290000000000001,48.0,0.798956118125,0.02653569133641115,6.775468939583334,0.23637650383624637
0.8,1.0,46.0,0.799128120869565,0.018210780441328747,0.340808148347826,0.09236269715510034
0.8,1.3310000000000004,47.0,0.8001539551063831,0.016367034650000816,-0.16856427204680852,0.08347984638298891
0.8,1.7279999999999998,44.0,0.797693665909091,0.016327769958756302,-0.07645019217045455,0.06842495002059441
0.8,2.196999999999999,40.0,0.80284572375,0.019974167464701466,-0.019992415794999996,0.040229951035664686
0.8,2.7439999999999993,45.0,0.7999232746666667,0.016342778202167823,-0.014763232562222221,0.03811933803006951
0.8,3.375,47.0,0.7957072182978726,0.015892919787870254,-0.007934326755744682,0.027135296245862292
0.8,4.095999999999999,46.0,0.8022346502173912,0.019420809465809503,0.0010703250539130433,0.029370811981261586
0.8,4.912999999999998,47.0,0.8025623844680853,0.01785911507917381,0.009460223551063832,0.02078285198910084
0.8,5.831999999999998,40.0,0.8036389420000001,0.015158991004925135,0.0118072900195,0.017660543403586266
0.8,6.858999999999999,48.0,0.8013940935416667,0.01581030925145712,0.017511876145833334,0.012582231294094748
0.8,7.999999999999995,43.0,0.8024705199999999,0.017732832033563777,0.01983920841162791,0.008857726760724485
0.8,9.260999999999996,34.0,0.8023997061764705,0.016310206047205178,0.020277108872058826,0.00966422912120243
0.8,10.647999999999996,45.0,0.7981235442222222,0.019926211396721252,0.02509999217777777,0.008172878872080822
0.8,12.166999999999998,47.0,0.7986536359574469,0.01811747396162806,0.026363323805936166,0.008493605416158869
0.8,13.823999999999991,40.0,0.80199541275,0.01904233615480004,0.029225058749999998,0.003995810783724993
0.8,15.624999999999991,47.0,0.8011339429787233,0.016877571116671437,0.030417898957446815,0.003578518825973965
0.8,17.575999999999993,44.0,0.7982363374999999,0.016480418770711318,0.028840937704545457,0.0026139976085233427
0.8,19.682999999999993,31.0,0.8006526206451613,0.0183886958699772,0.027767431838709677,0.0025549974437079326
0.8,21.951999999999984,47.0,0.8009518421276596,0.01625706059784891,0.026462806127659576,0.002115297785178777
0.8,24.388999999999985,45.0,0.8006927942222223,0.015089160942141586,0.02528014664444445,0.001771783232981659
0.9,0.7290000000000001,48.0,0.9000880052083334,0.027657647461932507,7.686414595833334,0.22997381781788492
0.9,1.0,49.0,0.8975394246938776,0.01830540444941921,0.8015750316326531,0.1368606034724096
0.9,1.3310000000000004,45.0,0.9021003506666668,0.018976469503098416,-0.10971917371999997,0.06555045212315909
0.9,1.7279999999999998,46.0,0.9019435923913042,0.0173908727990397,-0.03501887879782609,0.05233410569701447
0.9,2.196999999999999,42.0,0.8968002826190477,0.01789247250039047,0.0013372316261904763,0.03983325210361268
0.9,2.7439999999999993,44.0,0.8983796918181818,0.01684914549102515,0.015542556064545455,0.039385962119058225
0.9,3.375,48.0,0.9002200927083334,0.022064935755642626,0.015172789678595833,0.030812548733801168
0.9,4.095999999999999,40.0,0.8989087122499999,0.019675986888632233,0.023845108111,0.023523326937180705
0.9,4.912999999999998,48.0,0.9002111452083333,0.02057091468627985,0.03695362075083333,0.021127597868007452
0.9,5.831999999999998,48.0,0.8956864164583332,0.017048345369523085,0.03459418718541667,0.015917689719372814
0.9,6.858999999999999,41.0,0.9035634702439026,0.020138435334343608,0.03978626036585366,0.00930147251203639
0.9,7.999999999999995,49.0,0.9024973659183673,0.02103466624090375,0.04171320369183673,0.012399278758942792
0.9,9.260999999999996,37.0,0.9024498527027026,0.016708491589133154,0.045547173054054056,0.007578432138843462
0.9,10.647999999999996,44.0,0.8979834847727273,0.016896243129051785,0.04715716463636364,0.0067820020898154915
0.9,12.166999999999998,40.0,0.900874859,0.01706382740976665,0.043240759925,0.005582083920560965
0.9,13.823999999999991,43.0,0.901669876744186,0.021554496855715182,0.04271660667441861,0.004622564319741248
0.9,15.624999999999991,49.0,0.9004785465306123,0.021443174490091352,0.0403769778367347,0.003494874533021846
0.9,17.575999999999993,48.0,0.8982048410416666,0.0183848922959588,0.03856262360416667,0.0033278472380577715
0.9,19.682999999999993,47.0,0.9008942131914893,0.020985164801285473,0.03654769612765957,0.0027976918143691356
0.9,21.951999999999984,50.0,0.901886825,0.020941927865914575,0.033508332960000005,0.002306210184619979
0.9,24.388999999999985,47.0,0.9025974495744682,0.01968431985342291,0.030805868680851063,0.0018986019835990197
1.0,0.7290000000000001,48.0,0.9959093193749999,0.0351525378778815,8.612992554166667,0.27452965676756796
1.0,1.0,41.0,1.0050940341463415,0.025123358768609612,1.2200183034146341,0.12086178543777072
1.0,1.3310000000000004,46.0,1.0013552556521739,0.022120815593435525,0.11172613871304347,0.07295827237579475
1.0,1.7279999999999998,46.0,1.0028576989130435,0.021349962927818163,0.02800537189565217,0.07578207342950417
1.0,2.196999999999999,44.0,1.001990926818182,0.019277627623812084,0.04820771767909091,0.05735761685700038
1.0,2.7439999999999993,49.0,1.0008686804081632,0.02407113941082828,0.05254739647857143,0.0418101983787771
1.0,3.375,47.0,1.002421535106383,0.02148746970566154,0.06429745609531913,0.032607584917828544
1.0,4.095999999999999,49.0,1.0019520791836733,0.018870060401084108,0.0644570602244898,0.022615674909149567
1.0,4.912999999999998,48.0,1.0042104445833333,0.018821992249455004,0.07006810172916667,0.018789152802577282
1.0,5.831999999999998,49.0,0.9992678597959185,0.020925113868529282,0.07088594463265306,0.01324861193032538
1.0,6.858999999999999,49.0,0.997128123877551,0.024606330363981507,0.06677918185714285,0.01077736622202395
1.0,7.999999999999995,36.0,0.9957071347222222,0.022244835927136053,0.0650616915277778,0.011222728636592958
1.0,9.260999999999996,49.0,0.9985543179591838,0.024577574731677824,0.06459738646938776,0.008074480800983223
1.0,10.647999999999996,45.0,1.000608735111111,0.02201388498515531,0.061973303244444444,0.0067427988465646035
